time,seconds_elapsed,z,y,x
1684108714876808700,0.02180859375,-0.38486090260744094,0.36921675875186916,-0.5275230413313955
1684108714886826800,0.03182666015625,-0.19237375268042087,0.4931459207594394,-0.6221939601507037
1684108714896844500,0.041844482421875,0.13411971663236616,0.47944151279479263,-0.5863142529960721
1684108714906861800,0.05186181640625,0.7974544462710619,0.28283757519870995,-0.7889411772087216
1684108714916879600,0.061879638671875,1.5560446166187525,0.18275719855129718,-1.0704447273246944
1684108714926897700,0.071897705078125,1.3693214370459317,-0.1638292107194662,-1.2216716461025177
1684108714936914700,0.081914794921875,1.195439034345746,-0.41934652505517006,-0.781949564755708
1684108714946932700,0.0919326171875,0.4310603437244892,-0.20301906533539293,-0.1186796257152222
1684108714956950800,0.10195068359375,-0.32879648555815216,-0.06369301223158837,0.2605307037846185
1684108714966967800,0.1119677734375,-0.9996242013007401,-0.2700187178969383,0.6475918746490031
1684108714976985600,0.121985595703125,-0.9221347189068794,-0.025803134298324582,0.2662455377674661
1684108714987004000,0.13200390625,-0.654922875124216,0.3051879386946559,-0.7124586799003183
1684108714997020700,0.142020751953125,-0.44169630402922627,0.5423498043894768,-1.149373156480491
1684108715007038700,0.152038818359375,0.018729834911227226,0.6238695652127265,-1.2306874578595162
1684108715017056800,0.162056884765625,-0.004514847075939178,0.47421062640398737,-1.074263116569072
1684108715027073500,0.172073486328125,-0.7186398527532816,0.24207301861196756,-0.6476131366327404
1684108715037091800,0.182091796875,-1.1255091735512017,0.1432040635809302,-0.21871722266683355
1684108715047109600,0.192109619140625,-1.6594956387430428,0.5436339989811182,-0.16561050464566796
1684108715057126700,0.202126708984375,-3.5378351039409637,1.1011673439770937,-0.6224596984148025
1684108715067144700,0.212144775390625,-2.9811539918601513,0.7326496734052896,-1.4331830838426947
1684108715077162800,0.222162841796875,-5.025150467726588,1.1935060204565524,0.24996424678582696
1684108715087179800,0.2321796875,-1.6648299855083226,-0.3045899728015065,6.274774681246281
1684108715097197800,0.24219775390625,0.2820493474304676,-1.2600962154343724,6.485086241677403
1684108715107215600,0.252215576171875,-0.2821025389224291,-0.5091019070431589,-0.9197440243780612
1684108715117233000,0.26223291015625,-0.729139034935832,1.3550307536259292,-2.3864311722852287
1684108715127250700,0.272250732421875,-0.2631599380433559,2.374947509109974,0.47908659840989853
1684108715137268700,0.282268798828125,0.1856751318246126,2.604540400855243,1.2294206527940927
1684108715147285800,0.29228564453125,2.172325334137678,1.3064829958170652,0.3964053195266053
1684108715157303800,0.3023037109375,2.1711767486244438,-1.04966278218925,0.09947188936024903
1684108715167321600,0.312321533203125,0.3496101410061121,-0.7156906475588679,0.40273770088590677
1684108715177338600,0.322338623046875,0.7824100218743085,0.003345511035621166,0.06354224211666733
1684108715187356700,0.332356689453125,1.557414151406288,0.3974088340133428,0.0076801975053735075
1684108715197374700,0.342374755859375,1.5650596977233886,1.197984627175331,0.0521776022111997
1684108715207391700,0.352391845703125,1.3999112210988998,1.7213421463251113,0.6912983299065381
1684108715217409500,0.362409423828125,0.6178472361832856,2.0804846703082323,0.5095549115076661
1684108715227427800,0.372427734375,-1.0121224483460187,2.27275262452662,-0.551023524710536
1684108715237444600,0.382444580078125,-2.3457775287270546,1.753708292400837,-1.2819693168073891
1684108715247462700,0.392462646484375,-2.2643699961066246,1.0136448356077075,-2.1233542363502083
1684108715257480700,0.402480712890625,-1.236528585103154,1.6250345662146806,-2.7520909692078828
1684108715267497700,0.412497802734375,0.9130050715118646,2.138793651413917,-1.8549520137391984
1684108715277515800,0.422515869140625,3.0796734028011556,0.9525321952581405,2.029177092397213
1684108715287533800,0.432533935546875,3.4574873095065355,-0.8109285526111721,6.430408310550451
1684108715297550600,0.442550537109375,5.481654464787244,-1.8884964098140595,7.198878654399514
1684108715307569000,0.45256884765625,8.295152381116152,-2.0719684786364434,7.741474542504548
1684108715317586700,0.462586669921875,8.248648988616466,-1.3828884823665022,6.6660957197785375
1684108715327603700,0.472603759765625,4.800141104379296,-1.0650070663154125,3.6512741438552734
1684108715337621800,0.482621826171875,2.85133226468265,-0.4688537755459547,2.3754025594010946
1684108715347639800,0.492639892578125,4.533954511991143,0.5106868381470442,3.5541727830186485
1684108715357656800,0.50265673828125,4.887701314410567,0.35228345186859367,3.028338644622266
1684108715367674600,0.512674560546875,3.8706010776519775,0.3705792792767286,2.1850921689912677
1684108715377692700,0.522692626953125,2.812943789577484,0.940436683794856,1.4592109668076036
1684108715387709700,0.532709716796875,1.9515081617832182,1.309928167834878,0.4344514474675059
1684108715397727700,0.542727783203125,1.069215039399266,1.638939172926545,-0.6440931458130479
1684108715407745500,0.55274560546875,0.2992553337752819,2.113023834863305,-1.8741180481106041
1684108715417762800,0.5627626953125,-0.3566811023056507,2.445578796172142,-3.5195261247903105
1684108715427780600,0.572780517578125,-0.5929448501169681,2.915193034696579,-5.163609674867987
1684108715437798700,0.582798583984375,-0.25114625964462756,3.523770338231325,-6.7295899945676325
1684108715447815700,0.592815673828125,0.48914603746831414,3.94702439211905,-7.675621137368679
1684108715457833700,0.602833740234375,1.0594459250569344,4.084976234260202,-7.503226927399635
1684108715467851500,0.6128515625,1.1900900745332241,3.829140940016508,-6.466949696484208
1684108715477868800,0.622868896484375,0.8284352754682301,3.393978421670198,-5.014361947208642
1684108715487886600,0.632886474609375,-0.059706572943925854,3.004890256756544,-3.484914830136299
1684108715497905000,0.64290478515625,-1.205607377138734,2.46732885568738,-1.9185399581611156
1684108715507921700,0.652921630859375,-2.327097378176451,2.087603562402725,-0.7205857261240481
1684108715517939700,0.662939697265625,-3.475029980459809,1.7902520164221525,0.094604283323884
1684108715527957800,0.672957763671875,-4.279753540951013,1.718617982058227,-0.04578033892214298
1684108715537975800,0.682975830078125,-4.359090404777229,2.0347543080076576,-1.2260907777190209
1684108715547993000,0.6929931640625,-3.98020243909955,2.1952491136074066,-2.7553590310931204
1684108715558011100,0.70301123046875,-3.341695276725292,2.237268638691306,-3.7730128100812435
1684108715568029200,0.713029296875,-2.5915198835015296,2.123729353272915,-4.036584251534938
1684108715578046200,0.723046142578125,-1.8796172300487755,1.8172402688518166,-3.5973061145633456
1684108715588064300,0.733064208984375,-1.2976163832724095,1.3882491326168178,-2.3469763831228017
1684108715598082000,0.74308203125,-0.9332365431576967,0.9347013550132512,-0.49129883158802984
1684108715608099000,0.75309912109375,-0.8407257249817252,0.465567008960247,1.3299813603043555
1684108715618117000,0.7631171875,-0.8822650653332471,-0.021119360396265982,2.412911621323228
1684108715628135000,0.773135009765625,-0.851740747731924,-0.2548682027772069,2.8244962802052496
1684108715638152200,0.783152099609375,-0.741242729705572,-0.39056758981645107,2.7517800035625695
1684108715648170000,0.793169921875,-0.9220885416775941,-0.20600100375562905,2.9511545749157664
1684108715658188000,0.80318798828125,-2.032479933334887,-0.011388239976763725,3.9867309640854596
1684108715668205000,0.813205078125,-4.295834907180071,0.20401333706974983,5.604689308303595
1684108715678223000,0.82322314453125,-7.236675008830428,0.32323212942928076,6.613949352955818
1684108715688241000,0.833240966796875,-9.623440966027974,0.4115606934845447,6.312333135268092
