time,seconds_elapsed,z,y,x
1684099782147077600,0.01607763671875,-5.4642830587476485,1.5424078670628367,-1.0015677365839482
1684099782157073400,0.026073486328125,-2.8476725731313226,1.5750731422156095,-2.0119971172764894
1684099782167068700,0.036068603515625,-0.21191899562776087,1.349216222128272,-1.8398253178864716
1684099782177064700,0.046064697265625,1.8754355604499577,0.7289268534898757,-1.240741818884015
1684099782187060500,0.056060546875,3.2683523926168676,-0.18161577343121169,-0.4073082967370748
1684099782197056500,0.066056396484375,4.040548478990793,-0.5320116579875349,0.708250852946937
1684099782207052800,0.076052734375,4.106159307542443,-0.16451076324284075,1.7701354033276437
1684099782217048600,0.086048583984375,3.4588013147145507,0.2804585711076856,1.9346283386528491
1684099782227044600,0.096044677734375,2.229288745853305,0.18643354897648096,1.5345894483968614
1684099782237040600,0.10604052734375,1.0690408518761396,-0.47854295651987194,1.0237325143799185
1684099782247036700,0.11603662109375,0.21771511468589305,-1.0796560616537927,-0.016337386816740036
1684099782257032700,0.12603271484375,-0.14138064754605292,-0.7241574471309781,-0.7458093069687485
1684099782267028500,0.136028564453125,-0.25911095491349695,0.19498335065692662,-0.7274442137166858
1684099782277024500,0.1460244140625,-0.27763796072900293,0.6580169686820357,-0.2742892348229885
1684099782287020800,0.156020751953125,-0.2565858203500509,0.40072153875790534,0.8222253149122
1684099782297015600,0.166015625,-0.406451972168684,-0.13153854103274643,1.6462451120257378
1684099782307011600,0.176011474609375,-0.46561786236464975,-0.21787636966221033,1.2635460636273026
1684099782317007600,0.186007568359375,-0.2573568047225475,-0.03901245222240686,0.9440145422816276
1684099782327003600,0.196003662109375,-0.38774493361115453,-0.062165072011947625,0.6878013546362519
1684099782336999700,0.205999755859375,-0.8922370087713003,-0.12513663810119033,0.1038894135415554
1684099782346995700,0.21599560546875,-0.7805904052317142,-0.10437485897094011,0.6939680605724453
1684099782356991500,0.225991455078125,-0.26210078437924383,-0.1044578610792756,2.0804878851786253
1684099782366987800,0.23598779296875,0.10271569358706474,-0.3157316906712949,2.906477521060407
1684099782376983600,0.245983642578125,0.1411760648846626,-1.0499605960920453,2.513769412083924
1684099782386979600,0.2559794921875,-0.2604951027482748,-0.6342145797468721,1.2196852945908903
1684099782396975600,0.2659755859375,-0.6558323911845684,1.4169770683206617,-0.8136617769673467
1684099782406971600,0.2759716796875,-0.4066302513450384,1.2955812241829932,-0.38108079954683777
1684099782416966700,0.285966552734375,-0.9668903909564017,0.7117863335967064,1.4419807228043675
1684099782426962700,0.295962646484375,-2.5348212602019307,-0.29773002390414477,-2.8138658728584645
1684099782436958500,0.30595849609375,-0.6865969472825527,-0.36086905551478266,3.026725948728621
1684099782446954500,0.31595458984375,-0.22793547992706298,0.08004924987927078,6.340030120489001
1684099782456950800,0.32595068359375,0.05745382558107376,-1.138570899698138,4.931439333850145
1684099782466946600,0.335946533203125,0.5500152244508266,-2.071651521641761,4.437613614133
1684099782476942600,0.345942626953125,0.9866133285582065,-2.2914649237811564,4.518617826649546
1684099782486938600,0.355938720703125,1.4748375750064848,-1.2005951019346712,5.490338121980429
1684099782496934700,0.3659345703125,1.7561989401727913,0.996159447799623,3.980523926138878
1684099782506930700,0.3759306640625,1.9283137486785649,1.7861080484852194,-0.04590893373787403
1684099782516926500,0.385926513671875,1.8969582409501076,1.7271809354811907,-3.1641482140377164
1684099782526922800,0.3959228515625,1.4532120186537503,1.7969582360625267,-4.958575178056955
1684099782536917800,0.405917724609375,1.3087410038769245,3.382820775578916,-4.520178207834065
1684099782546913500,0.41591357421875,1.534524858728051,4.674603630392253,-2.350107374624908
1684099782556909600,0.42590966796875,2.3519448191851375,3.43277635435909,0.2970838349550962
1684099782566905600,0.435905517578125,3.6535756987959145,3.182507462070882,4.711904602521658
1684099782576901600,0.445901611328125,2.5447014337033034,1.2533388501286507,5.840845504087209
1684099782586897700,0.455897705078125,1.3858873719215392,-2.3624095145761967,5.463823040020466
1684099782596893400,0.4658935546875,-0.7060030740201473,-3.2649285556480288,2.1220295636177062
1684099782606889500,0.475889404296875,-4.263063102912903,-2.6502251704484223,0.2760375397950411
1684099782616885800,0.4858857421875,-9.785213828739524,-0.41301761429458855,-1.5160674110174177
1684099782626881500,0.495881591796875,-11.854627654457092,2.3680787923842668,-0.7994710467904805
1684099782636877600,0.505877685546875,-10.424435861384868,3.0313407490476965,-1.9569716878861187
1684099782646873600,0.51587353515625,-5.369300589761138,3.171761027128994,-3.681328213596344
1684099782656869600,0.52586962890625,0.41463644766807556,3.4083865939900275,-5.632285171237587
1684099782666864600,0.53586474609375,2.240102985334396,2.55052677885592,-7.117818912303448
1684099782676860700,0.545860595703125,3.790583538085222,1.1047396495059132,-5.917931081855297
1684099782686856400,0.5558564453125,0.6961819372296333,1.0145862081110477,-3.545020047008991
1684099782696852700,0.565852783203125,-3.052423576825857,2.071635301159322,1.2193366272836923
1684099782706848500,0.5758486328125,-3.7275568808078763,0.8880465713441371,3.868770355093479
1684099782716844500,0.585844482421875,-3.620008360236883,-0.05894055700749159,4.615995081818103
1684099782726840600,0.595840576171875,-2.0510171682834626,-0.4408528389424085,3.4996044497460126
1684099782736836600,0.605836669921875,-1.1079331848502159,-0.07726473372727632,0.6746259389817715
1684099782746832600,0.61583251953125,-1.6841250530868768,0.4729091884166002,-0.28326281487345695
1684099782756828700,0.62582861328125,-2.525953478613496,1.2299541751489043,1.7726736896336077
1684099782766824400,0.635824462890625,-2.691343362778425,1.7874632624864577,2.926444496551156
1684099782776820700,0.64582080078125,-0.8813339219629764,3.6896217024281617,2.740437356293201
1684099782786815700,0.655815673828125,0.38266193125844,5.430933162331581,4.5276609648048876
1684099782796811500,0.6658115234375,0.6722112790554762,7.366879013323784,6.638631958791613
1684099782806807600,0.6758076171875,-0.18739771783351897,8.654290813446044,7.298101829695701
1684099782816803600,0.685803466796875,0.1487011996924877,7.95335495968759,8.172049733060598
1684099782826799600,0.695799560546875,1.7985516427338122,7.739759555280208,7.830490796563029
1684099782836795600,0.705795654296875,3.576958323061466,7.592159010306,6.84554160182476
1684099782846791400,0.71579150390625,3.7489579807549713,8.591209211111067,4.775506429338455
1684099782856787700,0.72578759765625,1.9768004239499568,9.799683083596825,2.2319798846334216
1684099782866783700,0.73578369140625,-0.9436264197468757,10.483542714869975,1.3514824134945869
1684099782876779500,0.745779541015625,-3.691557346665859,11.4960842654109,2.4293489613831043
1684099782886775600,0.755775634765625,-5.126648602217435,12.67916826057434,2.8920085584640502
1684099782896771600,0.765771484375,-6.179913792812824,12.908130160939693,2.5804601448267697
1684099782906767600,0.775767578125,-7.692730093079805,12.508568532806635,2.297099714797735
1684099782916762600,0.7857626953125,-8.289789392778276,12.117490655380486,1.0980068341195584
1684099782926758400,0.79575830078125,-6.6010466167628765,12.149757432734965,-1.0626268931806087
1684099782936754700,0.805754638671875,-3.6605753484249113,12.741408151388168,-4.105608103400469
1684099782946750700,0.815750732421875,-0.5203752884685993,13.564596173852681,-5.593380563303828
1684099782956746500,0.82574658203125,1.6457038447558878,14.010031079888343,-4.565642028152943
1684099782966742500,0.835742431640625,3.4366344910919664,14.987031361448764,-1.8904244552671907
1684099782976738800,0.84573876953125,5.090616334849596,16.771342881906033,1.1792945397526025
1684099782986734600,0.855734619140625,5.730545054459571,18.355380836343762,3.7426989203602075
1684099782996730600,0.865730712890625,4.069933563429117,17.617745775741337,5.079469502413272
1684099783006726400,0.875726318359375,0.7963602212935685,16.099972729849814,4.466989930742979
1684099783016722700,0.88572265625,-1.3911103672668337,15.908263578557968,4.2688539612740275
1684099783026718700,0.89571875,-1.7326272181883453,17.877003445649144,4.67887093244791
1684099783036714500,0.905714599609375,-1.2206123463079332,19.131852700340747,7.177390460690855
1684099783046710500,0.91571044921875,-3.2171473982974885,20.450756201791762,10.461220992946624
1684099783056705800,0.925705810546875,-6.768906105911731,22.670391568636894,10.292551356458663
1684099783066701600,0.93570166015625,-8.375190963470935,23.781534947705268,16.443917100179196
1684099783076697600,0.945697509765625,-8.839287315356732,21.782926012051103,20.28947492198944
1684099783086693600,0.955693603515625,-8.58033242778778,18.69946783001423,21.75701298763752
1684099783096689700,0.965689697265625,-7.417364168936014,16.639418629491328,23.687267933511734
1684099783106685700,0.975685791015625,-6.2326014269053935,13.9157816013515,27.26717458498478
1684099783116681500,0.985681396484375,-6.6045332898348565,9.96914825437665,31.889915049409865
1684099783126677500,0.995677490234375,-6.904537396150827,6.887685630071163,35.28048804655075
1684099783136673800,1.005673828125,-4.77364092772752,3.136143478041887,40.939160289454456
1684099783146669600,1.015669677734375,1.6440876417309045,-1.4679203429639338,45.79008874726295
1684099783156665600,1.02566552734375,10.754777238297462,-4.861102645820379,45.440147182345385
1684099783166661400,1.035661376953125,17.71397561444044,-8.70970874928534,40.75430641088486
1684099783176656400,1.045656494140625,19.72662944205999,-14.73811505281329,38.695847109901905
1684099783186652700,1.055652587890625,17.73700577689409,-16.475701062452792,33.2561133859992
1684099783196648700,1.065648681640625,9.53695043105483,-14.648139598333834,25.998448780632017
1684099783206644500,1.07564453125,1.8564830226987599,-13.70725224816203,25.46990070710182
1684099783216640800,1.085640869140625,5.804360232254862,-11.918030743831395,31.966419612419603
1684099783226636500,1.095636474609375,12.703388509595394,-13.265855219340324,29.38950809998512
1684099783236632600,1.105632568359375,22.36067680016756,-15.553061316633224,24.202619840860365
1684099783246628600,1.115628662109375,36.43907122218609,-16.05607279784679,15.090710347110033
