time,seconds_elapsed,z,y,x
1684099577577074000,0.015073974609375,-1.4405372459977865,-0.5159691624641418,0.36796091347187754
1684099577587092700,0.0250927734375,-1.6496248175919055,-0.1668260544478893,0.2843679448374547
1684099577597110800,0.03511083984375,-1.6658470535963772,0.19518354940414429,-0.09444441658705473
1684099577607129900,0.0451298828125,-2.0529560273915526,0.3839741829007864,-0.6565961420986801
1684099577617147600,0.055147705078125,-2.1617162618398664,0.6466624117791653,-0.9451320750694722
1684099577627165700,0.065165771484375,-1.9142530746221542,0.7317886726617813,-0.8704416488096117
1684099577637184500,0.0751845703125,-1.7080904505640266,0.5496744481891394,-0.9880756561957299
1684099577647202800,0.085202880859375,-1.8826497296124696,0.11217501132786273,-1.0612500518694519
1684099577657222000,0.095221923828125,-2.0548609842300416,-0.27010931878983974,-0.5907550119224936
1684099577667239700,0.10523974609375,-2.519637719595432,-0.36263504227399823,0.08677181786624714
1684099577677257700,0.1152578125,-3.3890538247495887,-0.11701017639935016,0.874737154046446
1684099577687276800,0.12527685546875,-4.013771823485196,0.18646248281002042,1.4011203046277165
1684099577697294600,0.135294677734375,-3.7873210291579364,0.2966238162279129,2.0142723687320947
1684099577707313700,0.145313720703125,-2.004067785581946,0.1150175412774086,1.967020934344083
1684099577717331700,0.155331787109375,0.30063159056454897,0.2118874314457178,1.0197298546098172
1684099577727349800,0.165349853515625,1.6017629962205886,0.15562018530070781,-1.150842936772108
1684099577737368800,0.175368896484375,2.3181419183045624,0.45087855839431284,-2.410295155214518
1684099577747386600,0.18538671875,2.1109785927712914,0.6364420465379953,-1.8270950156509875
1684099577757405700,0.19540576171875,1.5240727305576205,-0.2063753900259733,-0.671505980330333
1684099577767423700,0.205423828125,1.6132026741236447,-0.877047038424015,-1.1215304061133413
1684099577777441800,0.21544189453125,1.713739270105958,-0.13999942232072352,-2.6466902743205427
1684099577787460900,0.2254609375,1.1608303700402378,1.4553607211202382,-3.4522517469406124
1684099577797478700,0.235478759765625,0.7941226714998483,2.7467852640151977,-3.9503929917693137
1684099577807497700,0.245497802734375,0.905892170766741,2.4563316608548162,-4.0473008758604525
1684099577817515500,0.255515625,0.32603461962938307,0.9929021995693444,-2.662403976280987
1684099577827533800,0.265533935546875,-0.30134412274807687,-0.056927171358466144,-1.104065841897577
1684099577837553000,0.275552978515625,-0.7937515000998974,-0.341546077015996,-0.21840653101615606
1684099577847570700,0.28557080078125,-0.7672467934034765,-0.8934744416117668,0.4841262730775401
1684099577857589800,0.29558984375,-0.8647679870873689,-1.0949825178623198,0.9909496772620826
1684099577867607800,0.30560791015625,-1.1468630733557046,-0.9541402149766683,1.7966148294523356
1684099577877626600,0.315626708984375,-1.3085704696156084,-0.8373240998446941,2.4889970821380616
1684099577887644700,0.325644775390625,-1.1090706644475459,-0.465682744294405,3.1472967402189966
1684099577897662700,0.335662841796875,12.139836927223206,0.2482645667284727,19.329194304561614
1684099577907681800,0.345681884765625,4.162585543641447,-2.9918291151314973,-0.746337276365608
1684099577917699800,0.355699951171875,2.095636062210798,0.31051673250198364,-3.7761376641035076
1684099577927718700,0.36571875,1.3253775197707116,3.095266693252325,-0.004767287467047572
1684099577937736700,0.37573681640625,-0.9291507351487874,2.4721318720549346,-0.37693376286998387
1684099577947754500,0.38575439453125,-1.011743678161502,1.5520646070718764,-0.7349074622694403
1684099577957773600,0.395773681640625,-0.8397393442928791,1.9934604668498037,-0.7664904951434582
1684099577967791900,0.4057919921875,-0.3864240602709353,2.1164064630389214,-0.5177915555857122
1684099577977810700,0.415810791015625,-0.6448008556909859,1.355538410887122,-0.12517382830642163
1684099577987828700,0.425828857421875,-1.9214071841605007,0.857893425142765,0.7104612224727869
1684099577997846800,0.4358466796875,-2.353961858095974,0.1893874303460121,1.026969304344058
1684099578007865600,0.445865478515625,-1.3369623052328825,0.09834580793976783,0.5304664743721484
1684099578017884000,0.4558837890625,-0.07618672923222183,0.43727381141185756,-0.09776903096511959
1684099578027902700,0.46590283203125,0.32032676337659355,0.1754407380580902,-0.27979236228391524
1684099578037920800,0.475920654296875,-0.6665754651255905,0.01182020165324211,-0.1411990073688328
1684099578047939800,0.48593994140625,-1.4482950205177068,-0.5694020619660616,0.42187239027097817
1684099578057957600,0.49595751953125,-1.5823479555241762,-0.599683218461275,0.43018852932602164
1684099578067975700,0.5059755859375,-0.8949433451205492,-0.808286221408844,0.06765110220760107
1684099578077994800,0.515994873046875,-0.33112405172288417,-0.6837924112558365,0.45765652809664603
1684099578088012800,0.5260126953125,0.13552666082084178,-0.7070943763881922,1.440876414824277
1684099578098031900,0.536031982421875,0.1630724010027945,-0.8921972612828015,2.1782469792716204
1684099578108049700,0.546049560546875,0.3636298985302448,-0.49744215664863584,2.1265845965735615
1684099578118067700,0.556067626953125,1.5300671486668287,-0.22603110761046408,1.839917672345042
1684099578128086800,0.566086669921875,3.6895442532777785,-0.286640182352066,1.6726257539510725
1684099578138104600,0.5761044921875,5.579685215428471,0.4636006773233413,0.039674131001532074
1684099578148123600,0.58612353515625,5.97887391859591,1.4401678281635044,-0.7633578231409192
1684099578158141700,0.5961416015625,5.12774048910737,1.3612386683553457,0.5342451161280274
1684099578168159700,0.60615966796875,4.26234063385725,2.29224175337255,2.033548439349234
1684099578178178800,0.6161787109375,3.353226724565029,3.807500770616531,3.3883974066674707
1684099578188196600,0.626196533203125,-0.23941198270916939,2.480875150480866,6.151219613248109
1684099578198215700,0.636215576171875,-4.7307335138931865,1.1341074905484914,7.639324666106701
