1684099577577074000,0.015073974609375,-1.4405372459977865,-0.5159691624641418,0.36796091347187754,-0.1639728993177414,0.015971235930919647,-0.15658797323703766
1684099577587092700,0.0250927734375,-1.6496248175919055,-0.1668260544478893,0.2843679448374547,-0.15610405802726746,0.12579414248466492,-0.03816144913434982
1684099577597110800,0.03511083984375,-1.6658470535963772,0.19518354940414429,-0.09444441658705473,-0.15554828941822052,0.18253301084041595,0.11153316497802734
1684099577607129900,0.0451298828125,-2.0529560273915526,0.3839741829007864,-0.6565961420986801,-0.1860649138689041,0.19000159204006195,0.28964218497276306
1684099577617147600,0.055147705078125,-2.1617162618398664,0.6466624117791653,-0.9451320750694722,-0.24711047112941742,0.11132470518350601,0.48032140731811523
1684099577627165700,0.065165771484375,-1.9142530746221542,0.7317886726617813,-0.8704416488096117,-0.3000440001487732,0.18167530000209808,0.6097718477249146
1684099577637184500,0.0751845703125,-1.7080904505640266,0.5496744481891394,-0.9880756561957299,-0.372656911611557,0.3983916640281677,0.6759994626045227
1684099577647202800,0.085202880859375,-1.8826497296124696,0.11217501132786273,-1.0612500518694519,-0.4567211866378784,0.6123364567756653,0.7479059100151062
1684099577657222000,0.095221923828125,-2.0548609842300416,-0.27010931878983974,-0.5907550119224936,-0.46433794498443604,0.7553972005844116,0.8794021010398865
1684099577667239700,0.10523974609375,-2.519637719595432,-0.36263504227399823,0.08677181786624714,-0.3829538822174072,0.8993716835975647,1.1208714246749878
1684099577677257700,0.1152578125,-3.3890538247495887,-0.11701017639935016,0.874737154046446,-0.1923750787973404,0.8981903791427612,1.4433292150497437
1684099577687276800,0.12527685546875,-4.013771823485196,0.18646248281002042,1.4011203046277165,0.030677175149321556,0.8975592255592346,1.835281252861023
1684099577697294600,0.135294677734375,-3.7873210291579364,0.2966238162279129,2.0142723687320947,0.24822893738746643,0.9360015392303467,2.1555991172790527
1684099577707313700,0.145313720703125,-2.004067785581946,0.1150175412774086,1.967020934344083,0.5072402358055115,0.7381646633148193,2.246382713317871
1684099577717331700,0.155331787109375,0.30063159056454897,0.2118874314457178,1.0197298546098172,0.6236280798912048,0.031344473361968994,2.2190475463867188
1684099577727349800,0.165349853515625,1.6017629962205886,0.15562018530070781,-1.150842936772108,0.4860697090625763,-0.7241008281707764,2.1374738216400146
1684099577737368800,0.175368896484375,2.3181419183045624,0.45087855839431284,-2.410295155214518,0.28333908319473267,-1.165900468826294,1.9671491384506226
1684099577747386600,0.18538671875,2.1109785927712914,0.6364420465379953,-1.8270950156509875,0.21431927382946014,-1.0001602172851562,1.7456119060516357
1684099577757405700,0.19540576171875,1.5240727305576205,-0.2063753900259733,-0.671505980330333,0.20882809162139893,-0.37262311577796936,1.559447169303894
1684099577767423700,0.205423828125,1.6132026741236447,-0.877047038424015,-1.1215304061133413,0.04368388280272484,0.1532856673002243,1.4350546598434448
1684099577777441800,0.21544189453125,1.713739270105958,-0.13999942232072352,-2.6466902743205427,-0.18042562901973724,0.5951716303825378,1.5608540773391724
1684099577787460900,0.2254609375,1.1608303700402378,1.4553607211202382,-3.4522517469406124,-0.2496347874403,1.003551721572876,2.0424022674560547
1684099577797478700,0.235478759765625,0.7941226714998483,2.7467852640151977,-3.9503929917693137,-0.3029814660549164,0.8204049468040466,2.261023759841919
